Name,Team,AVG,OBP,SLG,OPS,BABIP,wRC+,xBA,wOBA,xwOBA,ERA,ERA-,FIP,xFIP,FIP-,xFIP-,WHIP,SIERA
Brent Honeywell,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,115.0,5.62,4.78,129.0,110.0,1.45,4.48
Brent Rooker,OAK,0.246,0.329,0.488,0.817,0.317,127.0,0.238,0.348,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brent Suter,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,67.0,3.44,4.48,75.0,102.0,1.3,4.41
Brenton Doyle,COL,0.203,0.25,0.343,0.593,0.295,43.0,0.203,0.257,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Baty,NYM,0.212,0.275,0.323,0.598,0.28,68.0,0.236,0.266,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Kennedy,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,141.0,4.64,6.31,101.0,144.0,1.44,5.78
Brett Phillips,LAA,0.175,0.268,0.333,0.601,0.333,65.0,0.149,0.268,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Sullivan,SDP,0.21,0.244,0.284,0.528,0.258,46.0,0.226,0.232,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Wisely,SFG,0.175,0.231,0.267,0.497,0.241,38.0,0.182,0.222,0.242,9.0,214.0,16.26,6.56,388.0,150.0,1.0,7.14
Brian Anderson,MIL,0.226,0.31,0.368,0.678,0.309,85.0,0.228,0.299,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian O'Keefe,SEA,0.105,0.19,0.211,0.401,0.167,13.0,0.137,0.185,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Serven,COL,0.13,0.13,0.174,0.304,0.231,-42.0,0.132,0.131,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brice Turang,MIL,0.218,0.285,0.3,0.585,0.268,60.0,0.224,0.262,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brock Burke,TEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,100.0,4.9,4.12,111.0,96.0,1.22,3.76
Brock Stewart,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,15.0,2.21,3.17,52.0,74.0,1.08,2.87
Brooks Kriske,KCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,91.0,7.16,5.24,168.0,122.0,1.05,5.3
Brooks Raley,NYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,67.0,3.68,4.39,85.0,100.0,1.26,3.93
Bruce Zimmermann,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,113.0,4.53,3.34,108.0,78.0,1.28,2.99
Brusdar Graterol,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,28.0,3.03,3.53,68.0,81.0,0.97,3.31
Bryan Abreu,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,41.0,2.98,3.29,70.0,77.0,1.04,3.04
Bryan Baker,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,86.0,3.81,4.6,90.0,107.0,1.27,4.14
Bryan De La Cruz,MIA,0.257,0.304,0.411,0.715,0.307,92.0,0.27,0.309,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Hoeing,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,125.0,5.29,4.91,123.0,112.0,1.36,4.74
Bryan Hudson,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,170.0,4.87,4.9,110.0,112.0,1.85,4.46
Bryan Reynolds,PIT,0.263,0.33,0.46,0.79,0.304,110.0,0.278,0.338,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Shaw,CHW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,96.0,3.87,4.9,87.0,114.0,1.23,4.3
Bryan Woo,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,103.0,4.36,4.26,105.0,99.0,1.21,4.13
Bryce Elder,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,86.0,4.42,4.49,103.0,103.0,1.28,4.81
Bryce Harper,PHI,0.293,0.401,0.499,0.9,0.352,142.0,0.287,0.384,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Jarvis,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,69.0,5.03,5.27,119.0,120.0,0.97,5.4
Bryce Johnson,SFG,0.163,0.229,0.256,0.485,0.214,35.0,0.187,0.218,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Miller,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,105.0,3.98,4.31,95.0,101.0,1.14,4.17
Bryse Wilson,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,59.0,4.13,4.72,94.0,108.0,1.07,4.31
Bryson Stott,PHI,0.28,0.329,0.419,0.747,0.312,101.0,0.267,0.323,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bubba Thompson,TEX,0.17,0.237,0.283,0.52,0.237,38.0,0.175,0.23,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buck Farmer,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,91.0,4.62,4.89,100.0,112.0,1.16,4.28
Buddy Kennedy,ARI,0.167,0.31,0.208,0.519,0.222,56.0,0.236,0.255,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byron Buxton,MIN,0.207,0.294,0.438,0.731,0.253,98.0,0.214,0.311,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Cron,- - -,0.248,0.295,0.434,0.729,0.284,82.0,0.257,0.312,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CJ Abrams,WSN,0.245,0.3,0.412,0.712,0.279,90.0,0.248,0.306,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cade Marlowe,SEA,0.239,0.33,0.42,0.75,0.346,112.0,0.193,0.327,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cal Quantrill,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,125.0,4.79,5.43,114.0,127.0,1.46,5.5
Cal Raleigh,SEA,0.232,0.306,0.456,0.762,0.273,111.0,0.233,0.326,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cal Stevenson,SFG,0.0,0.25,0.0,0.25,0.0,6.0,0.135,0.174,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Boushley,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,88.0,7.11,2.96,161.0,68.0,1.29,3.05
Caleb Ferguson,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,80.0,3.34,3.68,75.0,84.0,1.44,3.55
Caleb Hamilton,BOS,0.0,0.167,0.0,0.167,0.0,-45.0,0.0,0.116,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleb Kilian,CHC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.88,390.0,4.76,5.69,110.0,130.0,2.81,4.32
Caleb Thielbar,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,76.0,4.46,3.49,106.0,81.0,0.95,2.93
Calvin Faucher,TBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,172.0,4.85,4.44,118.0,104.0,1.68,4.38
Calvin Mitchell,PIT,0.0,0.2,0.0,0.2,0.0,-23.0,0.222,0.139,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Eden,TOR,0.167,0.167,0.167,0.333,0.25,-16.0,0.223,0.147,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Gallagher,CLE,0.126,0.154,0.168,0.322,0.184,-17.0,0.152,0.145,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Camilo Doval,SFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,70.0,2.77,3.36,66.0,77.0,1.14,3.12
Canaan Smith-Njigba,PIT,0.125,0.216,0.219,0.435,0.235,17.0,0.153,0.199,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carl Edwards Jr.,WSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,84.0,3.86,5.01,87.0,114.0,1.52,5.05
Carlos Carrasco,NYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,163.0,5.86,4.93,136.0,113.0,1.7,5.16
Carlos Correa,MIN,0.23,0.312,0.399,0.711,0.272,96.0,0.25,0.309,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Estevez,LAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,89.0,3.94,4.55,90.0,106.0,1.49,3.88
Carlos Hernandez,KCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27,118.0,4.28,4.34,101.0,101.0,1.33,4.03
Carlos Perez,CHW,0.204,0.264,0.347,0.611,0.243,65.0,0.197,0.267,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Perez,OAK,0.226,0.293,0.357,0.65,0.256,84.0,0.254,0.285,0.31,10.8,264.0,14.66,10.82,352.0,253.0,3.6,9.86
Carlos Rodon,NYY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,164.0,5.79,5.3,134.0,124.0,1.45,4.87
Carlos Santana,- - -,0.24,0.318,0.429,0.747,0.255,101.0,0.236,0.323,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Vargas,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,132.0,9.04,4.53,213.0,104.0,1.93,4.42
Carmen Mlodzinski,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,51.0,4.03,4.33,92.0,99.0,1.28,4.4
Carson Fulmer,LAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,62.0,4.86,5.04,111.0,118.0,1.0,5.02
Carson Kelly,- - -,0.206,0.278,0.287,0.565,0.274,56.0,0.182,0.255,0.241,10.13,233.0,8.51,6.11,201.0,140.0,3.75,5.54
Carson Spiers,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,150.0,4.02,5.82,87.0,133.0,1.92,5.29
Carter Kieboom,WSN,0.207,0.266,0.368,0.634,0.25,70.0,0.189,0.277,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Casey Lawrence,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59,154.0,6.44,5.95,149.0,136.0,1.54,5.05
Casey Legumina,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,124.0,6.73,5.35,146.0,122.0,1.97,5.3
Casey Schmitt,SFG,0.206,0.255,0.324,0.58,0.253,59.0,0.231,0.254,0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cavan Biggio,TOR,0.235,0.34,0.37,0.71,0.304,103.0,0.228,0.318,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceddanne Rafaela,BOS,0.241,0.281,0.386,0.666,0.333,74.0,0.198,0.287,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Mullins II,BAL,0.233,0.305,0.416,0.721,0.271,99.0,0.223,0.311,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cesar Salazar,HOU,0.111,0.158,0.111,0.269,0.167,-28.0,0.147,0.13,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Green,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,124.0,2.67,3.24,61.0,76.0,1.33,3.11
Chad Kuhl,WSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,192.0,6.78,6.35,153.0,145.0,1.96,6.0
Chad Smith,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59,161.0,5.82,5.49,140.0,128.0,1.61,5.12
Chad Wallach,LAA,0.197,0.259,0.376,0.635,0.258,70.0,0.207,0.275,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chadwick Tromp,ATL,0.125,0.125,0.188,0.313,0.222,-27.0,0.15,0.133,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chandler Seagle,SDP,0.0,0.0,0.0,0.0,0.0,-100.0,0.263,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Blackmon,COL,0.279,0.363,0.44,0.803,0.307,105.0,0.268,0.35,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Culberson,ATL,1.0,1.0,1.0,2.0,1.0,475.0,0.052,0.883,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Morton,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,82.0,3.87,4.27,90.0,97.0,1.43,4.44
Chas McCormick,HOU,0.273,0.353,0.489,0.842,0.331,133.0,0.248,0.362,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Anderson,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,108.0,5.72,5.35,124.0,122.0,1.42,5.17
Chase De Jong,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,304.0,11.02,8.08,252.0,184.0,2.12,6.33
Chase Silseth,LAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,91.0,4.96,3.98,113.0,93.0,1.28,4.29
Chasen Shreve,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,108.0,4.28,4.06,100.0,95.0,1.34,3.77
Chi Chi Gonzalez,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36,168.0,5.98,3.79,139.0,87.0,2.18,3.65
Chris Bassitt,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,85.0,4.28,4.21,98.0,98.0,1.18,4.25
Chris Devenski,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,103.0,3.96,4.0,91.0,93.0,1.11,3.63
Chris Flexen,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,151.0,6.22,5.12,141.0,118.0,1.67,5.11
Chris Martin,BOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,23.0,2.44,2.9,56.0,68.0,1.03,3.08
Chris Murphy,BOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,108.0,3.7,4.07,86.0,95.0,1.41,3.88
Chris Okey,LAA,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Owings,PIT,0.16,0.16,0.16,0.32,0.308,-22.0,0.132,0.141,0.129,0.0,0.0,3.26,8.22,74.0,188.0,2.0,7.57
Chris Paddack,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,128.0,3.26,1.98,77.0,46.0,1.4,2.2
Chris Sale,BOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,95.0,3.8,3.72,88.0,87.0,1.13,3.5
Chris Stratton,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,91.0,3.53,4.36,81.0,100.0,1.14,3.82
Chris Taylor,LAD,0.237,0.326,0.42,0.746,0.327,104.0,0.223,0.323,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Arroyo,BOS,0.241,0.268,0.369,0.638,0.295,65.0,0.231,0.274,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Bethancourt,TBR,0.225,0.254,0.381,0.635,0.278,74.0,0.214,0.271,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Encarnacion-Strand,CIN,0.27,0.328,0.477,0.805,0.336,112.0,0.268,0.346,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Vazquez,MIN,0.223,0.28,0.318,0.598,0.279,65.0,0.221,0.264,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Walker,ARI,0.258,0.333,0.497,0.83,0.272,120.0,0.25,0.351,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Yelich,MIL,0.278,0.37,0.447,0.818,0.342,122.0,0.277,0.353,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christopher Morel,CHC,0.247,0.313,0.508,0.821,0.303,119.0,0.248,0.347,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cionel Perez,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,85.0,3.84,4.53,91.0,106.0,1.56,4.4
Clarke Schmidt,NYY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,111.0,4.42,4.36,102.0,102.0,1.35,4.29
Clay Holmes,NYY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,68.0,2.65,2.97,61.0,69.0,1.17,2.97
Clayton Andrews,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,616.0,14.36,5.14,326.0,117.0,3.6,4.54
Clayton Kershaw,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,58.0,4.03,3.57,91.0,82.0,1.06,3.82
Coco Montes,COL,0.184,0.244,0.316,0.56,0.24,36.0,0.152,0.247,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Bellinger,CHC,0.307,0.356,0.525,0.881,0.319,134.0,0.27,0.37,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Bolton,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,143.0,5.27,4.99,120.0,114.0,2.11,4.99
Cody Bradford,TEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,121.0,4.68,4.43,106.0,103.0,1.21,4.14
Cody Morris,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,161.0,8.13,5.12,193.0,119.0,2.0,4.93
Cody Thomas,OAK,0.238,0.304,0.381,0.685,0.375,94.0,0.157,0.3,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Irvin,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,106.0,4.43,4.49,105.0,105.0,1.28,4.32
Cole Ragans,- - -,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,78.0,3.19,3.71,74.0,87.0,1.16,3.85
Cole Sands,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,88.0,5.52,5.33,131.0,124.0,1.52,4.86
Cole Sulser,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,154.0,8.32,5.3,196.0,121.0,1.5,5.41
Cole Tucker,COL,0.5,0.6,0.5,1.1,0.667,202.0,0.384,0.495,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Waites,SFG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.43,367.0,4.11,5.53,98.0,126.0,3.43,5.27
Colin Holderman,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,87.0,3.29,3.72,75.0,85.0,1.34,3.63
Colin Poche,TBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,54.0,3.34,4.55,81.0,106.0,1.09,4.06
Colin Rea,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,104.0,4.9,4.3,111.0,98.0,1.19,4.37
Colin Selby,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,203.0,4.8,3.94,110.0,90.0,1.83,4.25
Collin McHugh,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,97.0,4.09,4.62,95.0,105.0,1.57,4.51
Collin Snider,KCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87,109.0,6.01,5.55,141.0,130.0,1.82,5.8
Colten Brewer,NYY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,103.0,8.42,5.72,195.0,134.0,1.08,5.1
Colton Cowser,BAL,0.115,0.286,0.148,0.433,0.175,40.0,0.205,0.226,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conner Capel,OAK,0.26,0.372,0.329,0.701,0.396,109.0,0.236,0.322,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor Brogdon,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,92.0,5.15,5.13,115.0,117.0,1.45,4.59
Connor Joe,PIT,0.247,0.339,0.421,0.76,0.311,107.0,0.246,0.332,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor Kaiser,COL,0.0,0.0,0.0,0.0,0.0,-100.0,0.217,0.0,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor Overton,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45,249.0,7.07,5.93,153.0,135.0,2.36,5.78
Connor Phillips,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,151.0,5.92,5.01,128.0,114.0,1.5,4.64
Connor Seabold,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52,149.0,5.75,5.59,124.0,128.0,1.65,5.03
Connor Wong,BOS,0.235,0.288,0.385,0.673,0.341,78.0,0.208,0.292,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Criswell,TBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,140.0,5.35,4.54,130.0,106.0,1.55,4.31
Cooper Hummel,SEA,0.087,0.192,0.13,0.323,0.143,-2.0,0.195,0.163,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corbin Burnes,MIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,77.0,3.81,3.8,87.0,87.0,1.07,4.02
Corbin Carroll,ARI,0.285,0.362,0.506,0.868,0.325,133.0,0.269,0.37,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Dickerson,WSN,0.25,0.283,0.354,0.637,0.296,70.0,0.253,0.277,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Julks,HOU,0.245,0.297,0.352,0.65,0.306,80.0,0.246,0.286,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Kluber,BOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,155.0,7.11,5.8,165.0,135.0,1.64,5.28
Corey Seager,TEX,0.327,0.39,0.623,1.013,0.34,169.0,0.312,0.419,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cory Abbott,WSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64,151.0,5.95,4.82,134.0,110.0,1.7,4.37
Craig Kimbrel,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,74.0,3.81,3.58,85.0,82.0,1.04,3.08
Cristian Javier,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,107.0,4.58,5.16,108.0,120.0,1.27,4.76
Cristian Pache,PHI,0.238,0.319,0.417,0.736,0.327,99.0,0.238,0.32,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristopher Sanchez,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,78.0,3.99,3.09,89.0,71.0,1.05,3.33
Curt Casali,CIN,0.175,0.29,0.2,0.49,0.246,40.0,0.204,0.239,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curtis Mead,TBR,0.253,0.326,0.349,0.675,0.328,95.0,0.225,0.302,0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.J. Stewart,NYM,0.244,0.333,0.506,0.84,0.298,130.0,0.23,0.358,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DJ LeMahieu,NYY,0.243,0.327,0.39,0.718,0.295,101.0,0.252,0.315,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DL Hall,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,78.0,3.0,3.11,71.0,72.0,1.19,3.05
Dairon Blanco,KCR,0.258,0.324,0.452,0.775,0.33,108.0,0.243,0.333,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dakota Hudson,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,117.0,5.06,5.11,118.0,117.0,1.5,5.36
Dallas Keuchel,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,141.0,4.56,4.84,108.0,113.0,1.67,5.1
Dalton Guthrie,PHI,0.167,0.286,0.208,0.494,0.235,45.0,0.2,0.239,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dane Dunning,TEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,84.0,4.27,4.39,97.0,102.0,1.26,4.52
Dane Myers,MIA,0.269,0.286,0.358,0.644,0.354,71.0,0.297,0.278,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Bard,COL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,90.0,6.13,6.76,133.0,154.0,1.7,6.3
Daniel Castano,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,478.0,12.26,6.34,284.0,145.0,3.33,5.07
Daniel Duarte,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,80.0,5.84,5.62,127.0,128.0,1.39,5.52
Daniel Hudson,LAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,4.58,66.0,104.0,1.67,4.59
Daniel Lynch,KCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,104.0,5.17,5.33,121.0,124.0,1.26,5.24
